state,district,year,gwq,sdp
karnataka,Bangalore Rural,2006,117.71429,405152.54746008705
karnataka,Bangalore Rural,2009,276.75,488554.19922593125
karnataka,Bangalore Rural,2010,64.0,538791.629511369
karnataka,Bangalore Rural,2012,536.0,593192.0
karnataka,Bangalore Rural,2013,242.18182,646787.0
karnataka,Bangalore Rural,2014,310.58334,671283.0
karnataka,Bangalore Rural,2016,239.48445,851394.0
karnataka,Bangalore Rural,2017,239.85715,915642.0
karnataka,Bangalore Rural,2018,220.69167,974815.0
karnataka,Bangalore,2001,202.33333,281266.3155456815
karnataka,Bangalore,2002,166.66667,296352.99111225107
karnataka,Bangalore,2004,225.8,332758.6518626028
karnataka,Bangalore,2006,107.77778,405152.54746008705
karnataka,Bangalore,2009,176.42857,488554.19922593125
karnataka,Bangalore,2010,139.5,538791.629511369
karnataka,Bangalore,2012,168.39999,593192.0
karnataka,Bangalore,2013,138.89285,646787.0
karnataka,Bangalore,2014,125.875,671283.0
karnataka,Bangalore,2016,140.58116,851394.0
karnataka,Bangalore,2017,120.73529,915642.0
karnataka,Bangalore,2018,94.840912,974815.0
bihar,Banka,2005,84.5,120702.7141776237
bihar,Banka,2007,98.166664,148922.3697701531
bihar,Banka,2008,103.0,171625.46728329768
bihar,Banka,2009,91.25,179835.9122150076
bihar,Banka,2010,142.1875,207295.21074574778
bihar,Banka,2011,122.92857,228497.0
bihar,Banka,2012,118.0,236933.0
bihar,Banka,2013,91.444443,246915.0
bihar,Banka,2016,54.795998,289265.0
west bengal,Bankura,2000,67.794739,247972.31111561856
west bengal,Bankura,2001,54.287098,265880.32837131777
west bengal,Bankura,2002,97.51017,275199.53359278664
west bengal,Bankura,2004,89.464287,310686.6999675226
west bengal,Bankura,2005,100.13559,330248.80030542583
west bengal,Bankura,2007,142.40576,383881.49060919316
west bengal,Bankura,2009,150.92,430366.20743387047
west bengal,Bankura,2010,213.65555,456461.5424521131
west bengal,Bankura,2011,120.95652,473205.0
west bengal,Bankura,2012,108.0,492901.0
west bengal,Bankura,2013,118.13158,503952.0
west bengal,Bankura,2015,60.25,546988.0
west bengal,Bankura,2016,187.41891,584911.0
west bengal,Bankura,2017,136.93828,623787.0
west bengal,Bankura,2018,283.383,659288.0
rajasthan,Banswara,2000,69.46154,174261.4982756208
rajasthan,Banswara,2001,175.42857,194105.22164539358
rajasthan,Banswara,2002,82.206665,170786.6612538214
rajasthan,Banswara,2004,72.349998,219623.783673409
rajasthan,Banswara,2005,154.0,234376.38095379015
rajasthan,Banswara,2006,65.25,261962.91892931657
rajasthan,Banswara,2007,88.46154,273897.97681369574
rajasthan,Banswara,2008,86.300003,296931.6051077934
rajasthan,Banswara,2009,80.947365,314236.5616057293
rajasthan,Banswara,2010,74.400002,361436.6835150852
rajasthan,Banswara,2011,69.5,395331.0
rajasthan,Banswara,2012,95.692307,409802.0
rajasthan,Banswara,2013,86.92308,434292.0
rajasthan,Banswara,2014,76.92308,465408.0
rajasthan,Banswara,2015,85.833336,501922.0
rajasthan,Banswara,2016,87.21286,529650.0
rajasthan,Banswara,2017,66.705879,557618.0
rajasthan,Banswara,2018,78.809525,568102.0
uttar pradesh,Barabanki,2000,35.777779,351083.83971582167
uttar pradesh,Barabanki,2001,56.0,357470.77254969825
uttar pradesh,Barabanki,2002,74.470589,369037.9006500751
uttar pradesh,Barabanki,2005,33.541668,431731.25103797467
uttar pradesh,Barabanki,2016,18.641666,888453.0
uttar pradesh,Barabanki,2018,17.218573,949184.0
jammu and kashmir,Baramulla,2012,26.75,67316.0
jammu and kashmir,Baramulla,2013,35.555557,70536.0
jammu and kashmir,Baramulla,2014,46.400002,67154.0
jammu and kashmir,Baramulla,2015,42.087502,80602.0
jammu and kashmir,Baramulla,2016,30.428572,82636.0
rajasthan,Baran,2000,217.23077,174261.4982756208
rajasthan,Baran,2001,93.933334,194105.22164539358
rajasthan,Baran,2002,200.0,170786.6612538214
rajasthan,Baran,2004,132.36363,219623.783673409
rajasthan,Baran,2005,70.0,234376.38095379015
rajasthan,Baran,2006,126.875,261962.91892931657
rajasthan,Baran,2007,281.33334,273897.97681369574
rajasthan,Baran,2008,205.0,296931.6051077934
rajasthan,Baran,2009,104.53846,314236.5616057293
rajasthan,Baran,2010,204.33333,361436.6835150852
rajasthan,Baran,2011,165.875,395331.0
rajasthan,Baran,2012,152.0,409802.0
rajasthan,Baran,2013,126.85714,434292.0
rajasthan,Baran,2014,207.10001,465408.0
rajasthan,Baran,2015,132.41176,501922.0
rajasthan,Baran,2016,142.5,529650.0
rajasthan,Baran,2017,156.2,557618.0
rajasthan,Baran,2018,62.588234,568102.0
uttar pradesh,Bareilly,2000,72.73333,351083.83971582167
uttar pradesh,Bareilly,2005,74.809998,431731.25103797467
uttar pradesh,Bareilly,2016,26.1,888453.0
uttar pradesh,Bareilly,2018,16.75,949184.0
odisha,Bargarh,2000,97.222221,98181.20095221567
odisha,Bargarh,2002,115.4231,103409.86331502158
odisha,Bargarh,2004,73.896156,133986.11438993324
odisha,Bargarh,2008,105.93063,183688.70172154246
odisha,Bargarh,2009,96.120003,185166.77232022234
odisha,Bargarh,2012,91.224243,216301.0
odisha,Bargarh,2013,76.736839,233122.0
odisha,Bargarh,2014,114.39793,235931.0
odisha,Bargarh,2015,112.18182,253192.0
odisha,Bargarh,2016,94.644554,293348.0
odisha,Bargarh,2017,102.25333,316192.0
odisha,Bargarh,2018,124.99412,338339.0
rajasthan,Barmer,2000,862.35895,174261.4982756208
rajasthan,Barmer,2001,1055.7142,194105.22164539358
rajasthan,Barmer,2002,1295.0,170786.6612538214
rajasthan,Barmer,2004,1234.8387,219623.783673409
rajasthan,Barmer,2005,1449.4849,234376.38095379015
rajasthan,Barmer,2006,1036.0,261962.91892931657
rajasthan,Barmer,2007,1252.8975,273897.97681369574
rajasthan,Barmer,2008,1044.1052,296931.6051077934
rajasthan,Barmer,2009,1080.4839,314236.5616057293
rajasthan,Barmer,2010,1533.5319,361436.6835150852
rajasthan,Barmer,2011,1218.7576,395331.0
rajasthan,Barmer,2012,1372.3226,409802.0
rajasthan,Barmer,2013,1883.3334,434292.0
rajasthan,Barmer,2014,838.21429,465408.0
rajasthan,Barmer,2015,1359.8667,501922.0
rajasthan,Barmer,2016,939.84613,529650.0
rajasthan,Barmer,2017,1565.2069,557618.0
rajasthan,Barmer,2018,810.21875,568102.0
punjab,Barnala,2000,139.88889,130870.00549422811
punjab,Barnala,2001,70.5,132574.969948761
punjab,Barnala,2002,72.125,134833.06381928446
punjab,Barnala,2004,128.5,150374.55025659368
punjab,Barnala,2005,50.75,157747.6323300751
punjab,Barnala,2006,79.833336,174760.55643236218
punjab,Barnala,2007,72.625,189894.4098783096
punjab,Barnala,2008,99.85714,200421.39678947636
punjab,Barnala,2009,69.0,213223.87539693547
punjab,Barnala,2010,56.333332,226995.577251856
punjab,Barnala,2011,44.325001,239227.0
punjab,Barnala,2012,98.824997,251813.0
punjab,Barnala,2013,50.869999,267515.0
punjab,Barnala,2014,71.666664,278485.0
punjab,Barnala,2015,60.666668,294895.0
punjab,Barnala,2016,58.833332,315783.0
punjab,Barnala,2017,81.333336,335057.0
punjab,Barnala,2018,47.0,353942.0
assam,Barpeta,2014,19.799999,146425.0
assam,Barpeta,2015,71.966667,167629.0
assam,Barpeta,2016,48.056557,179632.0
assam,Barpeta,2018,31.905001,204627.0
madhya pradesh,Barwani,2000,73.714287,142623.92245088037
madhya pradesh,Barwani,2001,106.6,152826.6075400632
madhya pradesh,Barwani,2002,83.875,144856.76138662823
madhya pradesh,Barwani,2004,72.666664,166392.43950471698
madhya pradesh,Barwani,2006,75.875,190708.6450176887
madhya pradesh,Barwani,2007,141.375,199720.87510613207
madhya pradesh,Barwani,2008,110.66666,224971.10261792454
madhya pradesh,Barwani,2009,93.666664,246297.10579599056
madhya pradesh,Barwani,2010,87.571426,259230.23037146227
madhya pradesh,Barwani,2011,57.166668,282371.0
madhya pradesh,Barwani,2012,175.14285,306853.0
madhya pradesh,Barwani,2013,108.66666,322598.0
madhya pradesh,Barwani,2014,63.5,339247.0
madhya pradesh,Barwani,2015,109.88889,370716.0
madhya pradesh,Barwani,2016,110.33334,419465.0
madhya pradesh,Barwani,2017,109.55556,441956.0
madhya pradesh,Barwani,2018,139.33333,482361.0
chhattisgarh,Bastar,2001,40.76923,69095.92750038933
chhattisgarh,Bastar,2002,40.363636,67928.20822216057
chhattisgarh,Bastar,2004,32.791668,85010.50532014725
chhattisgarh,Bastar,2005,23.51923,86399.03557352198
chhattisgarh,Bastar,2006,31.166666,102835.45434201977
chhattisgarh,Bastar,2007,16.333334,111148.14951274091
chhattisgarh,Bastar,2008,22.879999,118439.98738179455
chhattisgarh,Bastar,2009,19.0,121728.50355879591
chhattisgarh,Bastar,2011,71.222221,142273.0
chhattisgarh,Bastar,2012,76.625,148760.0
chhattisgarh,Bastar,2014,29.53125,165354.0
chhattisgarh,Bastar,2015,36.711109,168879.0
chhattisgarh,Bastar,2016,47.049999,187541.0
chhattisgarh,Bastar,2017,38.462502,194073.0
chhattisgarh,Bastar,2018,45.611111,209211.0
uttar pradesh,Basti,2000,112.7,351083.83971582167
uttar pradesh,Basti,2004,97.0,407921.1791392405
uttar pradesh,Basti,2005,79.75,431731.25103797467
uttar pradesh,Basti,2016,31.833334,888453.0
uttar pradesh,Basti,2018,68.561333,949184.0
punjab,Bathinda,2000,193.41667,130870.00549422811
punjab,Bathinda,2001,180.5,132574.969948761
punjab,Bathinda,2002,175.41667,134833.06381928446
punjab,Bathinda,2004,231.53847,150374.55025659368
punjab,Bathinda,2005,175.78261,157747.6323300751
punjab,Bathinda,2006,237.36842,174760.55643236218
punjab,Bathinda,2007,174.04762,189894.4098783096
punjab,Bathinda,2008,170.26666,200421.39678947636
punjab,Bathinda,2009,189.41364,213223.87539693547
punjab,Bathinda,2010,150.18695,226995.577251856
punjab,Bathinda,2011,129.13043,239227.0
punjab,Bathinda,2012,181.5,251813.0
punjab,Bathinda,2013,163.71428,267515.0
punjab,Bathinda,2014,231.16667,278485.0
punjab,Bathinda,2015,147.96001,294895.0
punjab,Bathinda,2016,149.69231,315783.0
punjab,Bathinda,2017,168.37038,335057.0
punjab,Bathinda,2018,174.62576,353942.0
maharashtra,Beed,2000,119.95652,462182.04589375335
maharashtra,Beed,2001,140.18518,478508.99779191246
maharashtra,Beed,2002,139.69565,511507.57436596503
maharashtra,Beed,2003,35.0,551013.221724762
maharashtra,Beed,2004,131.04546,599028.1154943785
maharashtra,Beed,2005,180.89539,685815.41856348
maharashtra,Beed,2006,145.81529,780279.5182740722
maharashtra,Beed,2007,188.9005,871096.2491881064
maharashtra,Beed,2008,145.52895,884779.143581586
maharashtra,Beed,2009,147.17647,970264.8556553777
maharashtra,Beed,2012,166.88889,1189711.0
maharashtra,Beed,2013,158.78572,1267551.0
maharashtra,Beed,2014,161.735,1345341.0
maharashtra,Beed,2015,157.0,1452513.0
maharashtra,Beed,2016,222.28572,1596121.0
maharashtra,Beed,2017,147.22147,1661065.0
maharashtra,Beed,2018,105.74574,1728578.0
bihar,Begusarai,2000,87.0,110615.1637047949
bihar,Begusarai,2005,35.5,120702.7141776237
bihar,Begusarai,2007,33.360001,148922.3697701531
bihar,Begusarai,2008,73.333336,171625.46728329768
bihar,Begusarai,2009,74.222221,179835.9122150076
bihar,Begusarai,2010,65.833336,207295.21074574778
bihar,Begusarai,2011,39.57143,228497.0
bihar,Begusarai,2012,36.285713,236933.0
bihar,Begusarai,2013,93.421425,246915.0
bihar,Begusarai,2016,90.139,289265.0
karnataka,Belagavi,2005,78.0,366994.56342525396
karnataka,Belagavi,2006,178.0,405152.54746008705
karnataka,Belagavi,2009,21.0,488554.19922593125
karnataka,Belagavi,2010,78.0,538791.629511369
karnataka,Belagavi,2012,36.0,593192.0
karnataka,Belagavi,2013,92.0,646787.0
karnataka,Belagavi,2014,199.0,671283.0
karnataka,Belagavi,2016,35.5,851394.0
karnataka,Belagavi,2017,99.0,915642.0
karnataka,Belagavi,2018,155.8,974815.0
karnataka,Belgaum,2000,225.76471,276258.6426431352
karnataka,Belgaum,2001,104.08696,281266.3155456815
karnataka,Belgaum,2002,151.64,296352.99111225107
karnataka,Belgaum,2004,249.0,332758.6518626028
karnataka,Belgaum,2005,223.5,366994.56342525396
karnataka,Belgaum,2006,371.47916,405152.54746008705
karnataka,Belgaum,2009,21.0,488554.19922593125
karnataka,Belgaum,2010,221.35849,538791.629511369
karnataka,Belgaum,2012,150.04445,593192.0
karnataka,Belgaum,2013,164.66154,646787.0
karnataka,Belgaum,2014,156.25,671283.0
karnataka,Belgaum,2016,218.54758,851394.0
karnataka,Belgaum,2017,256.86819,915642.0
karnataka,Belgaum,2018,204.99078,974815.0
karnataka,Bellary,2000,532.93939,276258.6426431352
karnataka,Bellary,2001,192.18182,281266.3155456815
karnataka,Bellary,2002,57.0,296352.99111225107
karnataka,Bellary,2004,310.44,332758.6518626028
karnataka,Bellary,2005,660.0,366994.56342525396
karnataka,Bellary,2006,381.69232,405152.54746008705
karnataka,Bellary,2010,458.5,538791.629511369
karnataka,Bellary,2012,362.79999,593192.0
karnataka,Bellary,2013,291.17648,646787.0
karnataka,Bellary,2014,197.14999,671283.0
karnataka,Bellary,2016,300.04865,851394.0
karnataka,Bellary,2017,315.76923,915642.0
karnataka,Bellary,2018,215.02856,974815.0
madhya pradesh,Betul,2000,51.18182,142623.92245088037
madhya pradesh,Betul,2001,44.338097,152826.6075400632
madhya pradesh,Betul,2002,46.714287,144856.76138662823
madhya pradesh,Betul,2004,51.789474,166392.43950471698
madhya pradesh,Betul,2005,104.27778,174775.328567217
madhya pradesh,Betul,2006,43.444443,190708.6450176887
madhya pradesh,Betul,2007,91.962959,199720.87510613207
madhya pradesh,Betul,2008,14.0,224971.10261792454
madhya pradesh,Betul,2009,51.599998,246297.10579599056
madhya pradesh,Betul,2010,57.866665,259230.23037146227
madhya pradesh,Betul,2011,64.652176,282371.0
madhya pradesh,Betul,2012,91.132202,306853.0
madhya pradesh,Betul,2013,71.168816,322598.0
madhya pradesh,Betul,2014,64.851852,339247.0
madhya pradesh,Betul,2016,83.730766,419465.0
madhya pradesh,Betul,2017,60.551723,441956.0
madhya pradesh,Betul,2018,58.639999,482361.0
uttar pradesh,Bhadohi,2000,62.666668,351083.83971582167
uttar pradesh,Bhadohi,2002,51.25,369037.9006500751
uttar pradesh,Bhadohi,2004,56.5,407921.1791392405
uttar pradesh,Bhadohi,2016,11.666667,888453.0
uttar pradesh,Bhadohi,2018,77.990005,949184.0
telangana,Bhadradri Kothagudem,2004,186.85715,161790.06689829516
telangana,Bhadradri Kothagudem,2005,164.625,187774.5444577278
telangana,Bhadradri Kothagudem,2006,184.86667,208477.0974396334
telangana,Bhadradri Kothagudem,2007,170.26666,229691.84931694498
telangana,Bhadradri Kothagudem,2008,151.8,260994.69248203633
telangana,Bhadradri Kothagudem,2009,196.3125,261701.24352747787
telangana,Bhadradri Kothagudem,2010,207.8,307973.2512484278
telangana,Bhadradri Kothagudem,2011,227.875,325139.0
telangana,Bhadradri Kothagudem,2012,143.14285,334205.0
telangana,Bhadradri Kothagudem,2013,163.88889,349593.0
telangana,Bhadradri Kothagudem,2014,146.39999,372897.0
telangana,Bhadradri Kothagudem,2015,175.07692,416892.0
telangana,Bhadradri Kothagudem,2016,126.76471,455731.0
telangana,Bhadradri Kothagudem,2017,132.16667,498145.0
telangana,Bhadradri Kothagudem,2018,90.272728,544441.0
odisha,Bhadrak,2000,199.3,98181.20095221567
odisha,Bhadrak,2002,149.24471,103409.86331502158
odisha,Bhadrak,2004,163.08572,133986.11438993324
odisha,Bhadrak,2008,136.97626,183688.70172154246
odisha,Bhadrak,2009,14.714286,185166.77232022234
odisha,Bhadrak,2012,20.00909,216301.0
odisha,Bhadrak,2013,42.944443,233122.0
odisha,Bhadrak,2014,126.89733,235931.0
odisha,Bhadrak,2015,36.789474,253192.0
odisha,Bhadrak,2016,100.97222,293348.0
odisha,Bhadrak,2017,105.9375,316192.0
odisha,Bhadrak,2018,208.82353,338339.0
bihar,Bhagalpur,2000,94.666664,110615.1637047949
bihar,Bhagalpur,2004,30.5,123786.48249318643
bihar,Bhagalpur,2005,112.66666,120702.7141776237
bihar,Bhagalpur,2007,99.400002,148922.3697701531
bihar,Bhagalpur,2008,106.3,171625.46728329768
bihar,Bhagalpur,2009,98.166664,179835.9122150076
bihar,Bhagalpur,2010,94.900002,207295.21074574778
bihar,Bhagalpur,2011,93.181816,228497.0
bihar,Bhagalpur,2012,110.375,236933.0
bihar,Bhagalpur,2013,106.91111,246915.0
bihar,Bhagalpur,2016,70.671997,289265.0
maharashtra,Bhandara,2000,126.4,462182.04589375335
maharashtra,Bhandara,2001,152.2375,478508.99779191246
maharashtra,Bhandara,2002,149.2381,511507.57436596503
maharashtra,Bhandara,2004,172.63637,599028.1154943785
maharashtra,Bhandara,2005,182.79167,685815.41856348
maharashtra,Bhandara,2006,190.69565,780279.5182740722
maharashtra,Bhandara,2007,110.55,871096.2491881064
maharashtra,Bhandara,2008,205.90434,884779.143581586
maharashtra,Bhandara,2009,141.3125,970264.8556553777
maharashtra,Bhandara,2012,165.29411,1189711.0
maharashtra,Bhandara,2013,186.91304,1267551.0
maharashtra,Bhandara,2014,180.37778,1345341.0
maharashtra,Bhandara,2015,171.44444,1452513.0
maharashtra,Bhandara,2016,144.61111,1596121.0
maharashtra,Bhandara,2017,116.07906,1661065.0
maharashtra,Bhandara,2018,85.288078,1728578.0
rajasthan,Bharatpur,2000,639.09998,174261.4982756208
rajasthan,Bharatpur,2001,971.4231,194105.22164539358
rajasthan,Bharatpur,2002,962.5,170786.6612538214
rajasthan,Bharatpur,2004,789.29633,219623.783673409
rajasthan,Bharatpur,2005,883.5238,234376.38095379015
rajasthan,Bharatpur,2006,741.63159,261962.91892931657
rajasthan,Bharatpur,2007,840.33331,273897.97681369574
rajasthan,Bharatpur,2008,817.29999,296931.6051077934
rajasthan,Bharatpur,2009,955.62067,314236.5616057293
rajasthan,Bharatpur,2010,836.45001,361436.6835150852
rajasthan,Bharatpur,2011,624.28003,395331.0
rajasthan,Bharatpur,2012,760.53333,409802.0
rajasthan,Bharatpur,2013,724.57141,434292.0
rajasthan,Bharatpur,2014,935.79999,465408.0
rajasthan,Bharatpur,2015,651.29169,501922.0
rajasthan,Bharatpur,2016,1269.3,529650.0
rajasthan,Bharatpur,2017,646.32001,557618.0
rajasthan,Bharatpur,2018,751.01788,568102.0
gujarat,Bharuch,2000,528.91998,187486.06471907918
gujarat,Bharuch,2001,460.2381,202722.52060396783
gujarat,Bharuch,2002,311.92856,220397.15650232672
gujarat,Bharuch,2004,485.53333,272449.2629108957
gujarat,Bharuch,2005,437.48386,311996.4362722108
gujarat,Bharuch,2006,383.39285,338383.36050177214
gujarat,Bharuch,2007,406.14816,378395.5156254638
gujarat,Bharuch,2008,353.09525,394570.23835956375
gujarat,Bharuch,2009,419.29413,450323.76586738543
gujarat,Bharuch,2010,207.55556,499605.5063968227
gujarat,Bharuch,2011,258.38461,532809.0
gujarat,Bharuch,2012,301.58334,596659.0
gujarat,Bharuch,2013,653.60712,641489.0
gujarat,Bharuch,2014,337.90625,705629.0
gujarat,Bharuch,2015,333.38461,774775.0
gujarat,Bharuch,2016,255.75,843930.0
gujarat,Bharuch,2017,245.20689,946511.0
gujarat,Bharuch,2018,339.78946,1034399.0
gujarat,Bhavnagar,2000,555.72729,187486.06471907918
gujarat,Bhavnagar,2001,628.66669,202722.52060396783
gujarat,Bhavnagar,2002,465.13635,220397.15650232672
gujarat,Bhavnagar,2004,589.81818,272449.2629108957
gujarat,Bhavnagar,2005,270.75,311996.4362722108
gujarat,Bhavnagar,2006,400.15152,338383.36050177214
gujarat,Bhavnagar,2007,460.30768,378395.5156254638
gujarat,Bhavnagar,2008,476.2963,394570.23835956375
gujarat,Bhavnagar,2009,474.39999,450323.76586738543
gujarat,Bhavnagar,2010,464.23077,499605.5063968227
gujarat,Bhavnagar,2011,513.79999,532809.0
gujarat,Bhavnagar,2012,438.85001,596659.0
gujarat,Bhavnagar,2013,441.74075,641489.0
gujarat,Bhavnagar,2014,414.35294,705629.0
gujarat,Bhavnagar,2015,368.32257,774775.0
gujarat,Bhavnagar,2016,341.88461,843930.0
gujarat,Bhavnagar,2017,426.62964,946511.0
gujarat,Bhavnagar,2018,610.45453,1034399.0
rajasthan,Bhilwara,2000,280.10526,174261.4982756208
rajasthan,Bhilwara,2001,270.22223,194105.22164539358
rajasthan,Bhilwara,2002,247.64706,170786.6612538214
rajasthan,Bhilwara,2004,228.44,219623.783673409
rajasthan,Bhilwara,2005,267.14285,234376.38095379015
rajasthan,Bhilwara,2006,290.29999,261962.91892931657
rajasthan,Bhilwara,2007,331.66666,273897.97681369574
rajasthan,Bhilwara,2008,285.625,296931.6051077934
rajasthan,Bhilwara,2009,268.42856,314236.5616057293
rajasthan,Bhilwara,2010,509.08334,361436.6835150852
rajasthan,Bhilwara,2011,563.5484,395331.0
rajasthan,Bhilwara,2012,521.48279,409802.0
rajasthan,Bhilwara,2013,321.43478,434292.0
rajasthan,Bhilwara,2014,552.64001,465408.0
rajasthan,Bhilwara,2015,295.25,501922.0
rajasthan,Bhilwara,2016,345.73077,529650.0
rajasthan,Bhilwara,2017,354.59375,557618.0
rajasthan,Bhilwara,2018,409.25,568102.0
madhya pradesh,Bhind,2000,138.25926,142623.92245088037
madhya pradesh,Bhind,2001,252.12,152826.6075400632
madhya pradesh,Bhind,2002,194.91304,144856.76138662823
madhya pradesh,Bhind,2004,358.94736,166392.43950471698
